date,XAG
2016-12-27T22:00:00,656.24
2016-12-28T22:00:00,660.43
2016-12-29T22:00:00,644.05
2017-01-02T22:00:00,668.88
2017-01-03T22:00:00,671.1
2017-01-04T22:00:00,671.12
2017-01-05T22:00:00,670.35
2017-01-08T22:00:00,671.8
2017-01-09T22:00:00,684.43
2017-01-10T22:00:00,675.11
2017-01-11T22:00:00,674.5
2017-01-12T22:00:00,675.4
2017-01-15T22:00:00,672.71
2017-01-16T22:00:00,683.89
2017-01-17T22:00:00,685.26
2017-01-18T22:00:00,678.96
2017-01-19T22:00:00,683.14
2017-01-22T22:00:00,684.29
2017-01-23T22:00:00,678.58
2017-01-24T22:00:00,667.88
2017-01-25T22:00:00,660.39
2017-01-26T22:00:00,684.07
2017-01-29T22:00:00,678.37
2017-01-30T22:00:00,700.08
2017-01-31T22:00:00,701.64
2017-02-01T22:00:00,696.3
2017-02-02T22:00:00,699.6
2017-02-05T22:00:00,713.01
2017-02-06T22:00:00,714.89
2017-02-07T22:00:00,718.2
2017-02-08T22:00:00,716.06
2017-02-09T22:00:00,732.83
2017-02-12T22:00:00,727.43
2017-02-13T22:00:00,735.98
2017-02-14T22:00:00,735.52
2017-02-15T22:00:00,740.11
2017-02-16T22:00:00,737.15
2017-02-19T22:00:00,740.77
2017-02-20T22:00:00,738.96
2017-02-21T22:00:00,740.51
2017-02-22T22:00:00,745.91
2017-02-23T22:00:00,759.22
2017-02-26T22:00:00,755.1
2017-02-27T22:00:00,758.02
2017-02-28T22:00:00,767.57
2017-03-01T22:00:00,734.22
2017-03-02T22:00:00,742.93
2017-03-05T22:00:00,736.92
2017-03-06T22:00:00,720.67
2017-03-07T22:00:00,708.51
2017-03-08T22:00:00,690.79
2017-03-09T22:00:00,691.54
2017-03-12T21:00:00,687.12
2017-03-13T21:00:00,682.96
2017-03-14T21:00:00,700.15
2017-03-15T21:00:00,699.15
2017-03-16T21:00:00,702.02
2017-03-19T21:00:00,702.55
2017-03-20T21:00:00,706.57
2017-03-21T21:00:00,705.16
2017-03-22T21:00:00,709.04
2017-03-23T21:00:00,721.29
2017-03-26T21:00:00,735.78
2017-03-27T21:00:00,744.79
2017-03-28T21:00:00,749.75
2017-03-29T21:00:00,748.05
2017-03-30T21:00:00,755.97
2017-04-02T21:00:00,757.66
2017-04-03T21:00:00,761.5
2017-04-04T21:00:00,761.92
2017-04-05T21:00:00,761.32
2017-04-06T21:00:00,749.75
2017-04-09T21:00:00,745.04
2017-04-10T21:00:00,764.4
2017-04-11T21:00:00,769.82
2017-04-12T21:00:00,772.48
2017-04-16T21:00:00,762.09
2017-04-17T21:00:00,750.36
2017-04-18T21:00:00,744.51
2017-04-19T21:00:00,737.02
2017-04-20T21:00:00,728.9
2017-04-23T21:00:00,739.52
2017-04-24T21:00:00,722.42
2017-04-25T21:00:00,717.67
2017-04-26T21:00:00,704.49
2017-04-27T21:00:00,699.59
2017-04-30T21:00:00,675.75
2017-05-01T21:00:00,672.87
2017-05-02T21:00:00,654.3
2017-05-03T21:00:00,642.52
2017-05-04T21:00:00,640.74
2017-05-07T21:00:00,637.41
2017-05-08T21:00:00,635.87
2017-05-09T21:00:00,635.46
2017-05-10T21:00:00,643.9
2017-05-11T21:00:00,650.58
2017-05-14T21:00:00,658.59
2017-05-15T21:00:00,668.47
2017-05-16T21:00:00,664.66
2017-05-17T21:00:00,647.03
2017-05-18T21:00:00,660.34
2017-05-21T21:00:00,677.78
2017-05-22T21:00:00,675.03
2017-05-23T21:00:00,681.4
2017-05-24T21:00:00,679.86
2017-05-25T21:00:00,691.46
2017-05-28T21:00:00,694.71
2017-05-29T21:00:00,691.5
2017-05-30T21:00:00,686.19
2017-05-31T21:00:00,687.77
2017-06-01T21:00:00,699.99
2017-06-04T21:00:00,698.38
2017-06-05T21:00:00,704.39
2017-06-06T21:00:00,697.7
2017-06-07T21:00:00,689.3
2017-06-08T21:00:00,673.94
2017-06-11T21:00:00,657.35
2017-06-12T21:00:00,647.4
2017-06-13T21:00:00,649.33
2017-06-14T21:00:00,642.94
2017-06-15T21:00:00,637.2
2017-06-18T21:00:00,627.56
2017-06-19T21:00:00,625.77
2017-06-20T21:00:00,624.43
2017-06-21T21:00:00,629.33
2017-06-22T21:00:00,635.4
2017-06-25T21:00:00,628.05
2017-06-26T21:00:00,629.15
2017-06-27T21:00:00,632.43
2017-06-28T21:00:00,617.66
2017-06-29T21:00:00,615.52
2017-07-02T21:00:00,587.64
2017-07-03T21:00:00,582.83
2017-07-04T21:00:00,581.35
2017-07-05T21:00:00,579.34
2017-07-06T21:00:00,552.07
2017-07-09T21:00:00,557.5
2017-07-10T21:00:00,571.1
2017-07-11T21:00:00,573.15
2017-07-12T21:00:00,557.59
2017-07-13T21:00:00,570.64
2017-07-16T21:00:00,579.75
2017-07-17T21:00:00,585.97
2017-07-18T21:00:00,585.55
2017-07-19T21:00:00,586.54
2017-07-20T21:00:00,597.07
2017-07-23T21:00:00,595.12
2017-07-24T21:00:00,597.65
2017-07-25T21:00:00,602.82
2017-07-26T21:00:00,603.95
2017-07-27T21:00:00,611.92
2017-07-30T21:00:00,613.19
2017-07-31T21:00:00,606.52
2017-08-01T21:00:00,599.49
2017-08-02T21:00:00,604.87
2017-08-03T21:00:00,583.41
2017-08-06T21:00:00,586.81
2017-08-07T21:00:00,600.01
2017-08-08T21:00:00,630.33
2017-08-09T21:00:00,641.96
2017-08-10T21:00:00,638.46
2017-08-13T21:00:00,640.33
2017-08-14T21:00:00,617.15
2017-08-15T21:00:00,642.82
2017-08-16T21:00:00,638.21
2017-08-17T21:00:00,631.39
2017-08-20T21:00:00,634.22
2017-08-21T21:00:00,637.18
2017-08-22T21:00:00,643.75
2017-08-23T21:00:00,637.33
2017-08-24T21:00:00,639.24
2017-08-27T21:00:00,660.99
2017-08-28T21:00:00,655.04
2017-08-29T21:00:00,660.94
2017-08-30T21:00:00,667.71
2017-08-31T21:00:00,677.63
2017-09-03T21:00:00,682.64
2017-09-04T21:00:00,678.53
2017-09-05T21:00:00,676.36
2017-09-06T21:00:00,685.68
2017-09-07T21:00:00,674.45
2017-09-10T21:00:00,677.67
2017-09-11T21:00:00,684.15
2017-09-12T21:00:00,679.67
2017-09-13T21:00:00,678.24
2017-09-14T21:00:00,664.38
2017-09-17T21:00:00,645.14
2017-09-18T21:00:00,649.96
2017-09-19T21:00:00,644.34
2017-09-20T21:00:00,633.17
2017-09-21T21:00:00,632.26
2017-09-24T21:00:00,647.46
2017-09-25T21:00:00,630.06
2017-09-26T21:00:00,630.91
2017-09-27T21:00:00,635.37
2017-09-28T21:00:00,622.82
2017-10-01T21:00:00,622.79
2017-10-02T21:00:00,626.58
2017-10-03T21:00:00,621.56
2017-10-04T21:00:00,625.79
2017-10-05T21:00:00,640.13
2017-10-06T21:00:00,640.13
2017-10-08T21:00:00,649.41
2017-10-09T21:00:00,656.46
2017-10-10T21:00:00,657.95
2017-10-11T21:00:00,661.46
2017-10-12T21:00:00,669.67
2017-10-15T21:00:00,661.31
2017-10-16T21:00:00,649.88
2017-10-17T21:00:00,648.37
2017-10-18T21:00:00,663.98
2017-10-19T21:00:00,655.45
2017-10-20T21:00:00,655.45
2017-10-22T21:00:00,660.22
2017-10-23T21:00:00,655.66
2017-10-24T21:00:00,655.89
2017-10-25T21:00:00,651.13
2017-10-26T21:00:00,654.46
2017-10-29T21:00:00,652.27
2017-10-30T21:00:00,644.99
2017-10-31T21:00:00,672.93
2017-11-01T21:00:00,671.32
2017-11-02T21:00:00,655.33
2017-11-05T22:00:00,677.26
2017-11-06T22:00:00,663.03
2017-11-07T22:00:00,664.7
2017-11-08T22:00:00,658.47
2017-11-09T22:00:00,652.13
2017-11-12T22:00:00,662.56
2017-11-13T22:00:00,659.18
2017-11-14T22:00:00,657.09
2017-11-15T22:00:00,663.66
2017-11-16T22:00:00,676.29
2017-11-19T22:00:00,655.05
2017-11-20T22:00:00,655.61
2017-11-21T22:00:00,660.74
2017-11-22T22:00:00,657.75
2017-11-23T22:00:00,653.26
2017-11-26T22:00:00,653.34
2017-11-27T22:00:00,642.25
2017-11-28T22:00:00,622.01
2017-11-29T22:00:00,614.7
2017-11-30T22:00:00,608.75
2017-12-03T22:00:00,606.92
2017-12-04T22:00:00,592.74
2017-12-05T22:00:00,583.9
2017-12-06T22:00:00,570.62
2017-12-07T22:00:00,579.78
2017-12-10T22:00:00,570.15
2017-12-11T22:00:00,570.16
2017-12-12T22:00:00,586.71
2017-12-13T22:00:00,576.33
2017-12-14T22:00:00,587.75
2017-12-17T22:00:00,593.11
2017-12-18T22:00:00,593.8
2017-12-19T22:00:00,595.14
2017-12-20T22:00:00,589.63
2017-12-21T22:00:00,606.68
2017-12-25T22:00:00,619.7
2017-12-26T22:00:00,627.13
2017-12-27T22:00:00,635.47
2017-12-28T22:00:00,638.65
2018-01-01T22:00:00,650.57
2018-01-02T22:00:00,649.55
2018-01-03T22:00:00,652.39
2018-01-04T22:00:00,653.12
2018-01-07T22:00:00,647.74
2018-01-08T22:00:00,640.44
2018-01-09T22:00:00,639.67
2018-01-10T22:00:00,636.58
2018-01-11T22:00:00,644.01
2018-01-14T22:00:00,646.64
2018-01-15T22:00:00,637.63
2018-01-16T22:00:00,627.48
2018-01-17T22:00:00,619.29
2018-01-18T22:00:00,624.51
2018-01-21T22:00:00,620.18
2018-01-22T22:00:00,620.8
2018-01-23T22:00:00,645.63
2018-01-24T22:00:00,632.71
2018-01-25T22:00:00,633.23
2018-01-28T22:00:00,620.26
2018-01-29T22:00:00,614.88
2018-01-30T22:00:00,627.81
2018-01-31T22:00:00,617.65
2018-02-01T22:00:00,585.68
2018-02-04T22:00:00,595.49
2018-02-05T22:00:00,588.95
2018-02-06T22:00:00,575.9
2018-02-07T22:00:00,577.2
2018-02-08T22:00:00,573.08
2018-02-11T22:00:00,583.21
2018-02-12T22:00:00,581.52
2018-02-13T22:00:00,591.28
2018-02-14T22:00:00,587.19
2018-02-15T22:00:00,575.95
2018-02-18T22:00:00,576.32
2018-02-19T22:00:00,565.97
2018-02-20T22:00:00,572.57
2018-02-21T22:00:00,576.07
2018-02-22T22:00:00,570.58
2018-02-25T22:00:00,579.51
2018-02-26T22:00:00,569.09
2018-02-27T22:00:00,570.45
2018-02-28T22:00:00,571.56
2018-03-01T22:00:00,574.51
2018-03-04T22:00:00,569.66
2018-03-05T22:00:00,585.57
2018-03-06T22:00:00,565.54
2018-03-07T22:00:00,568.47
2018-03-08T22:00:00,573.46
2018-03-11T21:00:00,566.46
2018-03-12T21:00:00,569.31
2018-03-13T21:00:00,565.13
2018-03-14T21:00:00,560.52
2018-03-15T21:00:00,559.62
2018-03-18T21:00:00,557.3
2018-03-19T21:00:00,552.29
2018-03-20T21:00:00,569.06
2018-03-21T21:00:00,558.96
2018-03-22T21:00:00,565.64
2018-03-25T21:00:00,569.4
2018-03-26T21:00:00,561.55
2018-03-27T21:00:00,552.72
2018-03-28T21:00:00,556.16
2018-04-01T21:00:00,570.94
2018-04-02T21:00:00,559.05
2018-04-03T21:00:00,550.77
2018-04-04T21:00:00,559.0
2018-04-05T21:00:00,555.86
2018-04-08T21:00:00,557.67
2018-04-09T21:00:00,559.63
2018-04-10T21:00:00,564.85
2018-04-11T21:00:00,553.36
2018-04-12T21:00:00,565.71
2018-04-15T21:00:00,566.03
2018-04-16T21:00:00,574.17
2018-04-17T21:00:00,603.24
2018-04-18T21:00:00,610.12
2018-04-19T21:00:00,607.21
2018-04-22T21:00:00,581.5
2018-04-23T21:00:00,586.55
2018-04-24T21:00:00,580.14
2018-04-25T21:00:00,580.04
2018-04-26T21:00:00,576.95
2018-04-29T21:00:00,567.39
2018-04-30T21:00:00,561.22
2018-05-01T21:00:00,576.43
2018-05-02T21:00:00,576.16
2018-05-03T21:00:00,582.58
2018-05-06T21:00:00,580.88
2018-05-07T21:00:00,583.1
2018-05-08T21:00:00,584.55
2018-05-09T21:00:00,595.68
2018-05-10T21:00:00,591.19
2018-05-13T21:00:00,583.28
2018-05-14T21:00:00,571.59
2018-05-15T21:00:00,577.1
2018-05-16T21:00:00,582.29
2018-05-17T21:00:00,583.32
2018-05-20T21:00:00,585.5
2018-05-21T21:00:00,587.47
2018-05-22T21:00:00,583.27
2018-05-23T21:00:00,593.92
2018-05-24T21:00:00,586.37
2018-05-27T21:00:00,586.34
2018-05-28T21:00:00,583.17
2018-05-29T21:00:00,586.19
2018-05-30T21:00:00,580.42
2018-05-31T21:00:00,580.52
2018-06-03T21:00:00,579.12
2018-06-04T21:00:00,583.07
2018-06-05T21:00:00,593.97
2018-06-06T21:00:00,595.0
2018-06-07T21:00:00,599.83
2018-06-10T21:00:00,611.11
2018-06-11T21:00:00,609.36
2018-06-12T21:00:00,619.41
2018-06-13T21:00:00,636.49
2018-06-14T21:00:00,600.34
2018-06-17T21:00:00,594.87
2018-06-18T21:00:00,584.96
2018-06-19T21:00:00,585.33
2018-06-20T21:00:00,585.41
2018-06-21T21:00:00,590.94
2018-06-24T21:00:00,582.7
2018-06-25T21:00:00,582.72
2018-06-26T21:00:00,571.03
2018-06-27T21:00:00,566.76
2018-06-28T21:00:00,568.61
2018-07-01T21:00:00,555.93
2018-07-02T21:00:00,563.08
2018-07-03T21:00:00,566.15
2018-07-04T21:00:00,562.84
2018-07-05T21:00:00,558.99
2018-07-08T21:00:00,563.83
2018-07-09T21:00:00,560.55
2018-07-10T21:00:00,548.93
2018-07-11T21:00:00,557.51
2018-07-12T21:00:00,548.05
2018-07-15T21:00:00,544.44
2018-07-16T21:00:00,533.3
2018-07-17T21:00:00,531.5
2018-07-18T21:00:00,517.06
2018-07-19T21:00:00,522.7
2018-07-22T21:00:00,516.66
2018-07-23T21:00:00,520.55
2018-07-24T21:00:00,526.15
2018-07-25T21:00:00,515.63
2018-07-26T21:00:00,520.09
2018-07-29T21:00:00,517.6
2018-07-30T21:00:00,519.97
2018-07-31T21:00:00,512.12
2018-08-01T21:00:00,510.01
2018-08-02T21:00:00,514.97
2018-08-05T21:00:00,506.86
2018-08-06T21:00:00,510.92
2018-08-07T21:00:00,513.21
2018-08-08T21:00:00,519.3
2018-08-09T21:00:00,513.86
2018-08-12T21:00:00,491.93
2018-08-13T21:00:00,496.57
2018-08-14T21:00:00,452.51
2018-08-15T21:00:00,465.96
2018-08-16T21:00:00,472.34
2018-08-19T21:00:00,468.98
2018-08-20T21:00:00,468.09
2018-08-21T21:00:00,465.69
2018-08-22T21:00:00,452.68
2018-08-23T21:00:00,469.99
2018-08-26T21:00:00,470.68
2018-08-27T21:00:00,457.69
2018-08-28T21:00:00,457.87
2018-08-29T21:00:00,444.95
2018-08-30T21:00:00,446.73
2018-09-02T21:00:00,444.41
2018-09-03T21:00:00,422.88
2018-09-04T21:00:00,422.04
2018-09-05T21:00:00,416.62
2018-09-06T21:00:00,421.09
2018-09-09T21:00:00,421.63
2018-09-10T21:00:00,418.23
2018-09-11T21:00:00,423.78
2018-09-12T21:00:00,417.12
2018-09-13T21:00:00,410.88
2018-09-16T21:00:00,416.54
2018-09-17T21:00:00,414.04
2018-09-18T21:00:00,418.95
2018-09-19T21:00:00,419.56
2018-09-20T21:00:00,419.57
2018-09-23T21:00:00,419.05
2018-09-24T21:00:00,432.66
2018-09-25T21:00:00,422.55
2018-09-26T21:00:00,420.72
2018-09-27T21:00:00,450.79
2018-09-30T21:00:00,438.35
2018-10-01T21:00:00,451.89
2018-10-02T21:00:00,452.32
2018-10-03T21:00:00,448.46
2018-10-04T21:00:00,451.67
2018-10-07T21:00:00,431.67
2018-10-08T21:00:00,430.93
2018-10-09T21:00:00,424.55
2018-10-10T21:00:00,438.82
2018-10-11T21:00:00,442.1
2018-10-14T21:00:00,444.84
2018-10-15T21:00:00,441.87
2018-10-16T21:00:00,442.05
2018-10-17T21:00:00,441.99
2018-10-18T21:00:00,443.4
2018-10-21T21:00:00,439.92
2018-10-22T21:00:00,450.49
2018-10-23T21:00:00,446.94
2018-10-24T21:00:00,444.86
2018-10-25T21:00:00,447.38
2018-10-28T21:00:00,431.05
2018-10-29T21:00:00,432.31
2018-10-30T21:00:00,417.15
2018-10-31T21:00:00,442.88
2018-11-01T21:00:00,443.26
2018-11-04T22:00:00,435.23
2018-11-05T22:00:00,425.02
2018-11-06T22:00:00,425.72
2018-11-07T22:00:00,418.46
2018-11-08T22:00:00,400.6
2018-11-11T22:00:00,391.01
2018-11-12T22:00:00,385.24
2018-11-13T22:00:00,394.07
2018-11-14T22:00:00,406.36
2018-11-15T22:00:00,411.34
2018-11-18T22:00:00,412.6
2018-11-19T22:00:00,409.32
2018-11-20T22:00:00,420.16
2018-11-21T22:00:00,418.65
2018-11-22T22:00:00,405.29
2018-11-25T22:00:00,400.57
2018-11-26T22:00:00,394.6
2018-11-27T22:00:00,402.53
2018-11-28T22:00:00,401.88
2018-11-29T22:00:00,393.89
2018-12-02T22:00:00,402.06
2018-12-03T22:00:00,411.02
2018-12-04T22:00:00,411.24
2018-12-05T22:00:00,408.34
2018-12-06T22:00:00,418.85
2018-12-09T22:00:00,413.7
2018-12-10T22:00:00,416.03
2018-12-11T22:00:00,427.3
2018-12-12T22:00:00,428.34
2018-12-13T22:00:00,419.57
2018-12-16T22:00:00,424.12
2018-12-17T22:00:00,421.11
2018-12-18T22:00:00,421.13
2018-12-19T22:00:00,427.92
2018-12-20T22:00:00,422.68
2018-12-23T22:00:00,427.89
2018-12-25T22:00:00,447.71
2018-12-26T22:00:00,461.12
2018-12-27T22:00:00,470.24
2018-12-30T22:00:00,476.03
2019-01-01T22:00:00,482.89
2019-01-02T22:00:00,490.02
2019-01-03T22:00:00,484.28
2019-01-06T22:00:00,476.52
2019-01-07T22:00:00,477.83
2019-01-08T22:00:00,478.95
2019-01-09T22:00:00,468.54
2019-01-10T22:00:00,468.49
2019-01-13T22:00:00,470.73
2019-01-14T22:00:00,467.66
2019-01-15T22:00:00,469.12
2019-01-16T22:00:00,464.38
2019-01-17T22:00:00,453.33
2019-01-20T22:00:00,448.49
2019-01-21T22:00:00,452.68
2019-01-22T22:00:00,452.88
2019-01-23T22:00:00,452.28
2019-01-24T22:00:00,474.88
2019-01-27T22:00:00,475.72
2019-01-28T22:00:00,482.21
2019-01-29T22:00:00,492.2
2019-01-30T22:00:00,490.88
2019-01-31T22:00:00,482.75
2019-02-03T22:00:00,482.12
2019-02-04T22:00:00,482.3
2019-02-05T22:00:00,476.53
2019-02-06T22:00:00,481.75
2019-02-07T22:00:00,487.73
2019-02-10T22:00:00,482.82
2019-02-11T22:00:00,480.83
2019-02-12T22:00:00,472.94
2019-02-13T22:00:00,473.14
2019-02-14T22:00:00,481.76
2019-02-17T22:00:00,483.31
2019-02-18T22:00:00,491.95
2019-02-19T22:00:00,497.99
2019-02-20T22:00:00,484.11
2019-02-21T22:00:00,488.29
2019-02-24T22:00:00,485.87
2019-02-25T22:00:00,485.98
2019-02-26T22:00:00,475.5
2019-02-27T22:00:00,470.44
2019-02-28T22:00:00,447.52
2019-03-03T22:00:00,438.15
2019-03-04T22:00:00,442.66
2019-03-05T22:00:00,440.38
2019-03-06T22:00:00,439.26
2019-03-07T22:00:00,457.94
2019-03-10T21:00:00,456.24
2019-03-11T21:00:00,464.52
2019-03-12T21:00:00,460.93
2019-03-13T21:00:00,446.1
2019-03-14T21:00:00,451.67
2019-03-17T21:00:00,454.54
2019-03-18T21:00:00,455.73
2019-03-19T21:00:00,460.05
2019-03-20T21:00:00,461.16
2019-03-21T21:00:00,459.11
2019-03-24T21:00:00,463.85
2019-03-25T21:00:00,457.29
2019-03-26T21:00:00,450.94
2019-03-27T21:00:00,434.36
2019-03-28T21:00:00,440.89
2019-03-31T21:00:00,438.95
2019-04-01T21:00:00,440.13
2019-04-02T21:00:00,440.07
2019-04-03T21:00:00,441.61
2019-04-04T21:00:00,439.37
2019-04-07T21:00:00,445.96
2019-04-08T21:00:00,442.62
2019-04-09T21:00:00,440.92
2019-04-10T21:00:00,427.13
2019-04-11T21:00:00,425.4
2019-04-14T21:00:00,426.35
2019-04-15T21:00:00,428.38
2019-04-16T21:00:00,428.41
2019-04-17T21:00:00,432.74
2019-04-21T21:00:00,432.87
2019-04-22T21:00:00,422.31
2019-04-23T21:00:00,434.59
2019-04-24T21:00:00,433.9
2019-04-25T21:00:00,440.77
2019-04-28T21:00:00,429.08
2019-04-29T21:00:00,429.08
2019-04-30T21:00:00,410.78
2019-05-01T21:00:00,408.0
2019-05-02T21:00:00,427.24
2019-05-05T21:00:00,425.65
2019-05-06T21:00:00,426.22
2019-05-07T21:00:00,422.81
2019-05-08T21:00:00,415.51
2019-05-09T21:00:00,414.91
2019-05-12T21:00:00,414.74
2019-05-13T21:00:00,416.92
2019-05-14T21:00:00,417.75
2019-05-15T21:00:00,403.41
2019-05-16T21:00:00,394.4
2019-05-19T21:00:00,395.85
2019-05-20T21:00:00,397.0
2019-05-21T21:00:00,397.31
2019-05-22T21:00:00,405.76
2019-05-23T21:00:00,401.02
2019-05-26T21:00:00,403.17
2019-05-27T21:00:00,387.45
2019-05-28T21:00:00,395.02
2019-05-29T21:00:00,402.08
2019-05-30T21:00:00,402.69
2019-06-02T21:00:00,410.9
2019-06-03T21:00:00,412.02
2019-06-04T21:00:00,411.93
2019-06-05T21:00:00,415.04
2019-06-06T21:00:00,419.5
2019-06-09T21:00:00,401.83
2019-06-10T21:00:00,404.94
2019-06-11T21:00:00,408.64
2019-06-12T21:00:00,417.44
2019-06-13T21:00:00,419.3
2019-06-16T21:00:00,417.73
2019-06-17T21:00:00,427.86
2019-06-18T21:00:00,434.45
2019-06-19T21:00:00,446.33
2019-06-20T21:00:00,437.1
2019-06-23T21:00:00,439.08
2019-06-24T21:00:00,433.82
2019-06-25T21:00:00,428.22
2019-06-26T21:00:00,426.01
2019-06-27T21:00:00,429.33
2019-06-30T21:00:00,431.02
2019-07-01T21:00:00,439.88
2019-07-02T21:00:00,436.94
2019-07-03T21:00:00,434.02
2019-07-04T21:00:00,418.86
2019-07-07T21:00:00,422.33
2019-07-08T21:00:00,430.31
2019-07-09T21:00:00,435.16
2019-07-10T21:00:00,426.39
2019-07-11T21:00:00,430.1
2019-07-14T21:00:00,440.16
2019-07-15T21:00:00,454.16
2019-07-16T21:00:00,478.96
2019-07-17T21:00:00,498.25
2019-07-18T21:00:00,490.89
2019-07-21T21:00:00,500.34
2019-07-22T21:00:00,506.82
2019-07-23T21:00:00,519.94
2019-07-24T21:00:00,510.62
2019-07-25T21:00:00,509.88
2019-07-28T21:00:00,514.01
2019-07-29T21:00:00,521.91
2019-07-30T21:00:00,506.11
2019-07-31T21:00:00,506.86
2019-08-01T21:00:00,496.76
2019-08-04T21:00:00,506.62
2019-08-05T21:00:00,506.62
2019-08-06T21:00:00,549.72
2019-08-07T21:00:00,538.77
2019-08-08T21:00:00,539.8
2019-08-11T21:00:00,545.04
2019-08-12T21:00:00,540.61
2019-08-13T21:00:00,556.72
2019-08-14T21:00:00,557.41
2019-08-15T21:00:00,548.44
2019-08-18T21:00:00,535.25
2019-08-19T21:00:00,550.06
2019-08-20T21:00:00,550.31
2019-08-21T21:00:00,544.75
2019-08-22T21:00:00,562.53
2019-08-25T21:00:00,567.04
2019-08-26T21:00:00,599.75
2019-08-27T21:00:00,613.2
2019-08-28T21:00:00,611.02
2019-08-29T21:00:00,619.69
2019-09-01T21:00:00,617.89
2019-09-02T21:00:00,663.3
2019-09-03T21:00:00,677.77
2019-09-04T21:00:00,630.42
2019-09-05T21:00:00,601.74
2019-09-08T21:00:00,595.89
2019-09-09T21:00:00,596.48
2019-09-10T21:00:00,602.38
2019-09-11T21:00:00,600.93
2019-09-12T21:00:00,562.33
2019-09-15T21:00:00,577.36
2019-09-16T21:00:00,585.15
2019-09-17T21:00:00,572.89
2019-09-18T21:00:00,575.25
2019-09-19T21:00:00,587.44
2019-09-22T21:00:00,628.09
2019-09-23T21:00:00,622.46
2019-09-24T21:00:00,585.54
2019-09-25T21:00:00,580.59
2019-09-26T21:00:00,563.0
2019-09-29T21:00:00,531.61
2019-09-30T21:00:00,546.41
2019-10-01T21:00:00,563.72
2019-10-02T21:00:00,560.77
2019-10-03T21:00:00,557.78
2019-10-06T21:00:00,550.49
2019-10-07T21:00:00,568.31
2019-10-08T21:00:00,568.0
2019-10-09T21:00:00,550.04
2019-10-10T21:00:00,549.89
2019-10-13T21:00:00,558.33
2019-10-14T21:00:00,543.77
2019-10-15T21:00:00,540.39
2019-10-16T21:00:00,544.59
2019-10-17T21:00:00,540.94
2019-10-20T21:00:00,541.13
2019-10-21T21:00:00,538.77
2019-10-22T21:00:00,537.61
2019-10-23T21:00:00,554.47
2019-10-24T21:00:00,569.17
2019-10-27T21:00:00,559.65
2019-10-28T21:00:00,556.66
2019-10-29T21:00:00,557.9
2019-10-30T21:00:00,570.33
2019-10-31T21:00:00,569.5
2019-11-03T22:00:00,568.61
2019-11-04T22:00:00,542.36
2019-11-05T22:00:00,545.23
2019-11-06T22:00:00,515.82
2019-11-07T22:00:00,498.76
2019-11-10T22:00:00,500.66
2019-11-11T22:00:00,497.15
2019-11-12T22:00:00,507.19
2019-11-13T22:00:00,510.51
2019-11-14T22:00:00,505.49
2019-11-17T22:00:00,509.09
2019-11-18T22:00:00,516.13
2019-11-19T22:00:00,516.62
2019-11-20T22:00:00,513.1
2019-11-21T22:00:00,508.27
2019-11-24T22:00:00,505.92
2019-11-25T22:00:00,517.88
2019-11-26T22:00:00,510.82
2019-11-27T22:00:00,509.05
2019-11-28T22:00:00,512.53
2019-12-01T22:00:00,503.38
2019-12-02T22:00:00,517.35
2019-12-03T22:00:00,497.08
2019-12-04T22:00:00,502.01
2019-12-05T22:00:00,478.5
2019-12-08T22:00:00,480.53
2019-12-09T22:00:00,483.31
2019-12-10T22:00:00,491.52
2019-12-11T22:00:00,495.74
2019-12-12T22:00:00,499.76
2019-12-15T22:00:00,505.76
2019-12-16T22:00:00,505.39
2019-12-17T22:00:00,505.98
2019-12-18T22:00:00,508.67
2019-12-19T22:00:00,518.9
2019-12-22T22:00:00,533.66
2019-12-23T22:00:00,553.27
2019-12-25T22:00:00,559.88
2019-12-26T22:00:00,547.58
2019-12-29T22:00:00,553.73
2019-12-30T22:00:00,546.72
2020-01-01T22:00:00,554.52
2020-01-02T22:00:00,556.39
2020-01-05T22:00:00,550.93
2020-01-06T22:00:00,569.17
2020-01-07T22:00:00,552.76
2020-01-08T22:00:00,541.24
2020-01-09T22:00:00,551.2
2020-01-12T22:00:00,543.03
2020-01-13T22:00:00,532.94
2020-01-14T22:00:00,543.92
2020-01-15T22:00:00,540.78
2020-01-16T22:00:00,547.9
2020-01-19T22:00:00,550.03
2020-01-20T22:00:00,533.44
2020-01-21T22:00:00,535.76
2020-01-22T22:00:00,530.78
2020-01-23T22:00:00,550.24
2020-01-26T22:00:00,540.27
2020-01-27T22:00:00,504.66
2020-01-28T22:00:00,508.11
2020-01-29T22:00:00,525.67
2020-01-30T22:00:00,535.55
2020-02-02T22:00:00,514.9
2020-02-03T22:00:00,509.9
2020-02-04T22:00:00,512.25
2020-02-05T22:00:00,526.28
2020-02-06T22:00:00,521.27
2020-02-09T22:00:00,525.41
2020-02-10T22:00:00,516.69
2020-02-11T22:00:00,506.35
2020-02-12T22:00:00,516.17
2020-02-13T22:00:00,521.58
2020-02-16T22:00:00,526.23
2020-02-17T22:00:00,549.67
2020-02-18T22:00:00,566.61
2020-02-19T22:00:00,566.03
2020-02-20T22:00:00,567.92
2020-02-23T22:00:00,563.96
2020-02-24T22:00:00,526.63
2020-02-25T22:00:00,523.33
2020-02-26T22:00:00,511.99
2020-02-27T22:00:00,446.05
2020-03-01T22:00:00,456.34
2020-03-02T22:00:00,478.77
2020-03-03T22:00:00,473.93
